,Survived,Pclass,Age,SibSp,Parch,Fare,male,C,Q,S
31,1,-1.5661069258891576,0.0,0.4327933656785018,-0.4736736092984604,2.301728820789,0,1,0,0
32,1,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0
33,0,-0.3693648410115938,2.793510832771995,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,0,1
34,0,-1.5661069258891576,-0.1307544953608629,0.4327933656785018,-0.4736736092984604,1.0060617003323709,1,1,0,0
35,0,-1.5661069258891576,0.9466064150038742,0.4327933656785018,-0.4736736092984604,0.39858208016340624,1,0,0,1
36,1,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1,1,0,0
37,0,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
38,0,0.8273772438659699,-0.9002980027642465,1.340131927606843,-0.4736736092984604,-0.2859972841804228,0,0,0,1
39,1,0.8273772438659699,-1.2081154057256,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,0,1,0,0
40,0,0.8273772438659699,0.7926977135231975,0.4327933656785018,-0.4736736092984604,-0.4576454924460446,0,0,0,1
41,0,-0.3693648410115938,-0.20770884610120124,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0,0,0,1
42,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,1,0,0
43,1,-0.3693648410115938,-2.054613263869322,0.4327933656785018,2.0089333664952354,0.18876253192945994,0,1,0,0
44,1,0.8273772438659699,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,0,0,1,0
45,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
46,0,0.8273772438659699,0.0,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,1,0,1,0
47,1,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0
48,0,0.8273772438659699,0.0,1.340131927606843,-0.4736736092984604,-0.21191774308354583,1,1,0,0
49,0,0.8273772438659699,-0.9002980027642465,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,0,0,0,1
50,0,0.8273772438659699,-1.7467958609079686,3.1548090514635256,0.7676298785983874,0.1506737441786005,1,0,0,1
51,0,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4913710934835715,1,0,0,1
52,1,-1.5661069258891576,1.4852868701862427,0.4327933656785018,-0.4736736092984604,0.8964967865378598,0,1,0,0
53,1,-0.3693648410115938,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0,0,1
54,0,-1.5661069258891576,2.7165564820316566,-0.47454519624983954,0.7676298785983874,0.5995101505357573,1,1,0,0
55,1,-1.5661069258891576,0.0,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,1,0,0,1
56,1,-0.3693648410115938,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,0,0,1
57,0,0.8273772438659699,-0.0922773199906937,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1,1,0,0
58,1,-0.3693648410115938,-1.9007045623886454,0.4327933656785018,2.0089333664952354,-0.08968408411123653,0,0,0,1
59,0,0.8273772438659699,-1.4389784579466152,4.0621476133918675,2.0089333664952354,0.2958951755118318,1,0,0,1
60,0,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1,1,0,0
61,1,-1.5661069258891576,0.6387890120425208,-0.47454519624983954,-0.4736736092984604,0.962353321387736,0,0,0,1
62,0,-1.5661069258891576,1.1774694672248893,0.4327933656785018,-0.4736736092984604,1.0323213593611125,1,0,0,1
63,0,0.8273772438659699,-1.9776589131289837,2.2474704895351842,2.0089333664952354,-0.08666388103324908,1,0,0,1
64,0,-1.5661069258891576,0.0,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,1,1,0,0
65,1,0.8273772438659699,0.0,0.4327933656785018,0.7676298785983874,-0.3414522396297103,1,1,0,0
66,1,-0.3693648410115938,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,0,0,1
67,0,0.8273772438659699,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.4841568350646187,1,0,0,1
68,1,0.8273772438659699,-0.977252353504585,3.1548090514635256,2.0089333664952354,-0.4888542575852486,0,0,0,1
69,0,0.8273772438659699,-0.2846631968415396,1.340131927606843,-0.4736736092984604,-0.47400492578514347,1,0,0,1
70,0,-0.3693648410115938,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,0,1
71,0,0.8273772438659699,-1.0542067042449232,4.0621476133918675,2.0089333664952354,0.2958951755118318,0,0,0,1
72,0,-0.3693648410115938,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,1,0,0,1
73,0,0.8273772438659699,-0.2846631968415396,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,1,1,0,0
74,1,0.8273772438659699,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,1,0,0,1
75,0,0.8273772438659699,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,1,0,0,1
76,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,0,1
77,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
78,1,-0.3693648410115938,-2.2216042049758564,-0.47454519624983954,2.0089333664952354,-0.06451572512800753,1,0,0,1
79,1,0.8273772438659699,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,0,0,0,1
80,0,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,1,0,0,1
81,1,0.8273772438659699,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,1,0,0,1
82,1,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49162277707340374,0,0,1,0
83,0,-1.5661069258891576,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,0.29992211294914856,1,0,0,1
84,1,-0.3693648410115938,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,0,0,1
85,1,0.8273772438659699,0.25401725834082894,2.2474704895351842,-0.4736736092984604,-0.32928686163157667,0,0,0,1
86,0,0.8273772438659699,-1.0542067042449232,0.4327933656785018,3.250236854392083,0.04370821849987721,1,0,0,1
87,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
88,1,-1.5661069258891576,-0.5155262490625547,2.2474704895351842,2.0089333664952354,4.647001076532463,0,0,0,1
89,0,0.8273772438659699,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
90,0,0.8273772438659699,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
91,0,0.8273772438659699,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,1,0,0,1
92,0,-1.5661069258891576,1.2544238179652276,0.4327933656785018,-0.4736736092984604,0.5833178351003071,1,0,0,1
93,0,0.8273772438659699,-0.2846631968415396,0.4327933656785018,2.0089333664952354,-0.23415046467497105,1,0,0,1
94,0,0.8273772438659699,2.2548303775896263,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,1,0,0,1
95,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
96,0,-1.5661069258891576,3.1782825864736868,-0.47454519624983954,-0.4736736092984604,0.0493298231623713,1,1,0,0
97,1,-1.5661069258891576,-0.5155262490625547,-0.47454519624983954,0.7676298785983874,0.6272778976347743,1,1,0,0
98,1,-0.3693648410115938,0.3309716090811673,-0.47454519624983954,0.7676298785983874,-0.18532384824750675,0,0,0,1
99,0,-0.3693648410115938,0.3309716090811673,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,1,0,0,1
100,0,0.8273772438659699,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,0,1
101,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,0,1
102,0,-1.5661069258891576,-0.6694349505432314,-0.47454519624983954,0.7676298785983874,0.907737982394129,1,0,0,1
103,0,0.8273772438659699,0.25401725834082894,-0.47454519624983954,-0.4736736092984604,-0.4741720436887921,1,0,0,1
104,0,0.8273772438659699,0.5618346613021824,1.340131927606843,-0.4736736092984604,-0.4888542575852486,1,0,0,1
105,0,0.8273772438659699,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,0,1
106,1,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,0,0,0,1
107,1,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,1,0,0,1
108,0,0.8273772438659699,0.6387890120425208,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,0,1
109,1,0.8273772438659699,0.0,0.4327933656785018,-0.4736736092984604,-0.1621689579829361,0,0,1,0
110,0,-1.5661069258891576,1.3313781687055661,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,1,0,0,1
111,0,0.8273772438659699,-1.169638230355431,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,1,0,0
112,0,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
113,0,0.8273772438659699,-0.7463893012835698,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,0,0,0,1
114,0,0.8273772438659699,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,0,1,0,0
115,0,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,1,0,0,1
116,0,0.8273772438659699,3.139805411103518,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0,1,0
117,0,-0.3693648410115938,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,1,0,0,1
118,0,-1.5661069258891576,-0.4385718983222164,-0.47454519624983954,0.7676298785983874,4.335332226633905,1,1,0,0
119,0,0.8273772438659699,-2.1315676146096605,3.1548090514635256,2.0089333664952354,-0.01870931177853076,0,0,0,1
120,0,-0.3693648410115938,-0.6694349505432314,1.340131927606843,-0.4736736092984604,0.8314778546749452,1,0,0,1
121,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
122,0,-0.3693648410115938,0.21554008297065974,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,1,1,0,0
123,1,-0.3693648410115938,0.21554008297065974,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,0,0,1
124,0,-1.5661069258891576,1.8700586238879346,-0.47454519624983954,0.7676298785983874,0.907737982394129,1,0,0,1
125,1,0.8273772438659699,-1.3620241072062766,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,1,1,0,0
126,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0,1,0
127,1,0.8273772438659699,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.5046257580584992,1,0,0,1
128,1,0.8273772438659699,0.0,0.4327933656785018,0.7676298785983874,-0.19824427701513722,0,1,0,0
129,0,0.8273772438659699,1.1774694672248893,-0.47454519624983954,-0.4736736092984604,-0.5079822104125026,1,0,0,1
130,0,0.8273772438659699,0.25401725834082894,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,1,0,0
131,0,0.8273772438659699,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,1,0,0,1
132,0,0.8273772438659699,1.3313781687055661,0.4327933656785018,-0.4736736092984604,-0.35646868933346404,0,0,0,1
133,1,-0.3693648410115938,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0,0,1
134,0,-0.3693648410115938,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,1
135,0,-0.3693648410115938,-0.5155262490625547,-0.47454519624983954,-0.4736736092984604,-0.3454791770670269,1,1,0,0
136,1,-1.5661069258891576,-0.8233436520239081,-0.47454519624983954,2.0089333664952354,-0.11921562980779811,0,0,0,1
137,0,-1.5661069258891576,0.5618346613021824,0.4327933656785018,-0.4736736092984604,0.4207302360686478,1,0,0,1
138,0,0.8273772438659699,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,-0.4628462821463391,1,0,0,1
139,0,-1.5661069258891576,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,1,1,0,0
140,0,0.8273772438659699,0.0,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,0,1,0,0
141,1,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,0,1
142,1,0.8273772438659699,-0.4385718983222164,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0,0,0,1
143,0,0.8273772438659699,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,1,0,1,0
144,0,-0.3693648410115938,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,1,0,0,1
145,0,-0.3693648410115938,-0.8233436520239081,0.4327933656785018,0.7676298785983874,0.09152810056801232,1,0,0,1
146,1,0.8273772438659699,-0.20770884610120124,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,1,0,0,1
147,0,0.8273772438659699,-1.5928871594272918,1.340131927606843,2.0089333664952354,0.04370821849987721,0,0,0,1
148,0,-0.3693648410115938,0.5233574859320133,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,1,0,0,1
149,0,-0.3693648410115938,0.9466064150038742,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,1
150,0,-0.3693648410115938,1.6391955716669195,-0.47454519624983954,-0.4736736092984604,-0.39623469652696586,1,0,0,1
151,1,-1.5661069258891576,-0.5924805998028931,0.4327933656785018,-0.4736736092984604,0.6925485130875209,0,0,0,1
152,0,0.8273772438659699,1.985490149998442,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
153,0,0.8273772438659699,0.8311748888933667,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,1,0,0,1
154,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.5011867534870308,1,0,0,1
155,0,-1.5661069258891576,1.6391955716669195,-0.47454519624983954,0.7676298785983874,0.5874293382238074,1,1,0,0
156,1,0.8273772438659699,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,0,0,1,0
157,0,0.8273772438659699,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
158,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,1,0,0,1
159,0,0.8273772438659699,0.0,6.784163299176891,2.0089333664952354,0.7519458402879414,1,0,0,1
160,0,0.8273772438659699,1.100515116484551,-0.47454519624983954,0.7676298785983874,-0.32425318983493084,1,0,0,1
161,1,-0.3693648410115938,0.7926977135231975,-0.47454519624983954,-0.4736736092984604,-0.331300330350235,0,0,0,1
162,0,0.8273772438659699,-0.2846631968415396,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,1,0,0,1
163,0,0.8273772438659699,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,1,0,0,1
164,0,0.8273772438659699,-2.208521965349999,3.1548090514635256,0.7676298785983874,0.1506737441786005,1,0,0,1
165,1,0.8273772438659699,-1.5928871594272918,-0.47454519624983954,2.0089333664952354,-0.2351571990343002,1,0,0,1
166,1,-1.5661069258891576,0.0,-0.47454519624983954,0.7676298785983874,0.4589861417231558,0,0,0,1
167,0,0.8273772438659699,1.1774694672248893,0.4327933656785018,4.491540342288931,-0.08666388103324908,0,0,0,1
168,0,-1.5661069258891576,0.0,-0.47454519624983954,-0.4736736092984604,-0.12642988822675086,1,0,0,1
169,0,0.8273772438659699,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,1,0,0,1
170,0,-1.5661069258891576,2.4087390790703034,-0.47454519624983954,-0.4736736092984604,0.026090367211616904,1,0,0,1
171,0,0.8273772438659699,-1.9776589131289837,3.1548090514635256,0.7676298785983874,-0.06199888922968463,1,0,1,0
172,1,0.8273772438659699,-2.208521965349999,0.4327933656785018,0.7676298785983874,-0.4242561406845337,0,0,0,1
173,0,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,1,0,0,1
174,0,-1.5661069258891576,2.0239673253686115,-0.47454519624983954,-0.4736736092984604,-0.030371322596999754,1,1,0,0
175,0,0.8273772438659699,-0.9002980027642465,0.4327933656785018,0.7676298785983874,-0.4902797934380587,1,0,0,1
176,0,0.8273772438659699,0.0,2.2474704895351842,0.7676298785983874,-0.13565761536436197,1,0,0,1
177,0,-1.5661069258891576,1.5622412209265812,-0.47454519624983954,-0.4736736092984604,-0.07030444769415023,0,1,0,0
178,0,-0.3693648410115938,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,1
179,0,0.8273772438659699,0.48488031056184405,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,0,0,1
180,0,0.8273772438659699,0.0,6.784163299176891,2.0089333664952354,0.7519458402879414,0,0,0,1
181,0,-0.3693648410115938,0.0,-0.47454519624983954,-0.4736736092984604,-0.34539461138084326,1,1,0,0
182,0,0.8273772438659699,-1.5928871594272918,3.1548090514635256,2.0089333664952354,-0.016444159470040135,1,0,0,1
183,1,-0.3693648410115938,-2.208521965349999,1.340131927606843,0.7676298785983874,0.13683114673782454,1,0,0,1
184,1,0.8273772438659699,-1.9776589131289837,-0.47454519624983954,2.0089333664952354,-0.20495516825442542,0,0,0,1
185,0,-1.5661069258891576,0.0,-0.47454519624983954,-0.4736736092984604,0.3583127057902398,1,0,0,1
186,1,0.8273772438659699,0.0,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0,0,1,0
187,1,-1.5661069258891576,1.1774694672248893,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,1
188,0,0.8273772438659699,0.7926977135231975,0.4327933656785018,0.7676298785983874,-0.3363340021468808,1,0,1,0
189,0,0.8273772438659699,0.48488031056184405,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,0,1
190,1,-0.3693648410115938,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,0,0,1
191,0,-0.3693648410115938,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,1
192,1,0.8273772438659699,-0.8233436520239081,0.4327933656785018,-0.4736736092984604,-0.4902797934380587,0,0,0,1
193,1,-0.3693648410115938,-2.054613263869322,0.4327933656785018,0.7676298785983874,-0.12491978668775715,1,0,0,1
194,1,-1.5661069258891576,1.100515116484551,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0,1,0,0
195,1,-1.5661069258891576,2.177876026849288,-0.47454519624983954,-0.4736736092984604,2.301728820789,0,1,0,0
196,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0,1,0
197,0,0.8273772438659699,0.9466064150038742,-0.47454519624983954,0.7676298785983874,-0.47920571548543794,1,0,0,1
198,1,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0
199,0,-0.3693648410115938,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,0,0,1
200,0,0.8273772438659699,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,1,0,0,1
201,0,0.8273772438659699,0.0,6.784163299176891,2.0089333664952354,0.7519458402879414,1,0,0,1
202,0,0.8273772438659699,0.3309716090811673,-0.47454519624983954,-0.4736736092984604,-0.5176307525123133,1,0,0,1
203,0,0.8273772438659699,1.2159466425950585,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,1,1,0,0
204,1,0.8273772438659699,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
205,0,0.8273772438659699,-2.1315676146096605,-0.47454519624983954,0.7676298785983874,-0.43776248884929375,0,0,0,1
206,0,0.8273772438659699,0.17706290760049057,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,1,0,0,1
207,1,0.8273772438659699,-0.2846631968415396,-0.47454519624983954,-0.4736736092984604,-0.2701412180209885,1,1,0,0
208,1,0.8273772438659699,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0
209,1,-1.5661069258891576,0.7926977135231975,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,1,1,0,0
210,0,0.8273772438659699,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,1,0,0,1
211,1,-0.3693648410115938,0.40792595982150565,-0.47454519624983954,-0.4736736092984604,-0.22559322262067316,0,0,0,1
212,0,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,1,0,0,1
213,0,-0.3693648410115938,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,1
214,0,0.8273772438659699,0.0,0.4327933656785018,-0.4736736092984604,-0.49237782784290063,1,0,1,0
215,1,-1.5661069258891576,0.1001085568601522,0.4327933656785018,-0.4736736092984604,1.6323350375212924,0,1,0,0
216,1,0.8273772438659699,-0.20770884610120124,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,0,0,1
217,0,-0.3693648410115938,0.9466064150038742,0.4327933656785018,-0.4736736092984604,-0.10478509950117394,1,0,0,1
218,1,-1.5661069258891576,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,0.8876878608937296,0,1,0,0
219,0,-0.3693648410115938,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,0,1
220,1,0.8273772438659699,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
221,0,-0.3693648410115938,-0.20770884610120124,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,1
222,0,0.8273772438659699,1.6391955716669195,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,0,1
223,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,0,1
224,1,-1.5661069258891576,0.6387890120425208,0.4327933656785018,-0.4736736092984604,1.163700193253568,1,0,0,1
225,0,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.4601623283443675,1,0,0,1
226,1,-0.3693648410115938,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,0,1
227,0,0.8273772438659699,-0.7079121259134006,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,1,0,0,1
228,0,-0.3693648410115938,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,1
229,0,0.8273772438659699,0.0,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,0,0,1
230,1,-1.5661069258891576,0.40792595982150565,0.4327933656785018,-0.4736736092984604,1.0323213593611125,0,0,0,1
231,0,0.8273772438659699,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,1,0,0,1
232,0,-0.3693648410115938,2.2548303775896263,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,1,0,0,1
233,1,0.8273772438659699,-1.9007045623886454,3.1548090514635256,2.0089333664952354,-0.016444159470040135,0,0,0,1
234,0,-0.3693648410115938,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,0,1
235,0,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,0,0,0,1
